tract_to_msamd_income,rate_spread,population,minority_population,number_of_owner_occupied_units,number_of_1_to_4_family_units,loan_amount_000s,hud_median_family_income,applicant_income_000s,state_name,state_abbr,sequence_number,respondent_id,purchaser_type_name,property_type_name,preapproval_name,owner_occupancy_name,msamd_name,loan_type_name,loan_purpose_name,lien_status_name,hoepa_status_name,edit_status_name,denial_reason_name_3,denial_reason_name_2,denial_reason_name_1,county_name,co_applicant_sex_name,co_applicant_race_name_5,co_applicant_race_name_4,co_applicant_race_name_3,co_applicant_race_name_2,co_applicant_race_name_1,co_applicant_ethnicity_name,census_tract_number,as_of_year,application_date_indicator,applicant_sex_name,applicant_race_name_5,applicant_race_name_4,applicant_race_name_3,applicant_race_name_2,applicant_race_name_1,applicant_ethnicity_name,agency_name,agency_abbr,action_taken_name
60.310001373291,"",6756,71.6699981689453,1167,1506,229,83900,43,Colorado,CO,"",43-1826060,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Denver, Aurora, Lakewood - CO",FHA-insured,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","","",Denver County,No co-applicant,"","","","",No co-applicant,No co-applicant,47,2017,"",Male,"","","","",White,Hispanic or Latino,Department of Housing and Urban Development,HUD,Application withdrawn by applicant
38.4599990844727,"",1674,94.8600006103516,179,339,166,67700,277,North Carolina,NC,"",23-2769131,Freddie Mac (FHLMC),One-to-four family dwelling (other than manufactured housing),Not applicable,Not owner-occupied as a principal dwelling,"Charlotte, Concord, Gastonia - NC, SC",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Mecklenburg County,No co-applicant,"","","","",No co-applicant,No co-applicant,50,2017,"",Male,"","","","",Black or African American,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
128.570007324219,"",6190,26.0699996948242,1513,1822,199,73900,52,Ohio,OH,"",11-3412303,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Columbus - OH,FHA-insured,Home purchase,Not applicable,Not a HOEPA loan,"","","","",Franklin County,Not applicable,"","","","",Not applicable,Not applicable,74.27,2017,"",Not applicable,"","","","",Not applicable,Not applicable,Department of Housing and Urban Development,HUD,Loan purchased by the institution
155.179992675781,"",3221,14.1300001144409,1078,1202,480,81300,160,Wisconsin,WI,"",36-4327855,"Commercial bank, savings bank or savings association",One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Owner-occupied as a principal dwelling,Madison - WI,Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","","",Dane County,Female,"","","","",White,Not Hispanic or Latino,7,2017,"",Male,"","","","",White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
100.720001220703,"",5094,77.0899963378906,575,1127,155,66200,68,Arizona,AZ,"",86-0860478,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Phoenix, Mesa, Scottsdale - AZ",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Maricopa County,No co-applicant,"","","","",No co-applicant,No co-applicant,820.17,2017,"","Information not provided by applicant in mail, Internet, or telephone application","","","","","Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",Department of Housing and Urban Development,HUD,Application withdrawn by applicant
92.2799987792969,"",10098,32.7700004577637,2567,3570,3,64300,32,Florida,FL,"",0000233031,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Not owner-occupied as a principal dwelling,Jacksonville - FL,Conventional,Home improvement,Not secured by a lien,Not a HOEPA loan,"","","","",Clay County,No co-applicant,"","","","",No co-applicant,No co-applicant,309.02,2017,"",Male,"","","","",White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Application denied by financial institution
109.349998474121,"",4614,13.1599998474121,1421,1897,311,91100,"",Maryland,MD,"",0000617677,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Baltimore, Columbia, Towson - MD",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Queen Anne's County,Female,"","","","",White,Not Hispanic or Latino,8105,2017,"",Male,"","","","",White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
77.0199966430664,"",2459,94.2699966430664,319,697,250,77500,"",Illinois,IL,"",38-2799035,Freddie Mac (FHLMC),Multifamily dwelling,Not applicable,Owner-occupied as a principal dwelling,"Chicago, Naperville, Arlington Heights - IL",Conventional,Refinancing,Not applicable,Not a HOEPA loan,"","","","",Cook County,Not applicable,"","","","",Not applicable,Not applicable,2304,2017,"",Not applicable,"","","","",Not applicable,Not applicable,Department of Housing and Urban Development,HUD,Loan purchased by the institution
115.48999786377,"",2566,3.50999999046326,846,1329,201,59500,"",Pennsylvania,PA,"",0004186591,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Scranton, Wilkes-Barre, Hazleton - PA",FHA-insured,Home purchase,Not applicable,Not a HOEPA loan,"","","","",Luzerne County,Not applicable,"","","","",Not applicable,Not applicable,2154,2017,"",Not applicable,"","","","",Not applicable,Not applicable,Consumer Financial Protection Bureau,CFPB,Loan purchased by the institution
53.2200012207031,"",4406,87.4499969482422,877,1556,100,67700,27,North Carolina,NC,"",0002712969,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Charlotte, Concord, Gastonia - NC, SC",Conventional,Refinancing,Not applicable,Not a HOEPA loan,"","","","",Mecklenburg County,No co-applicant,"","","","",No co-applicant,No co-applicant,54.03,2017,"","Information not provided by applicant in mail, Internet, or telephone application","","","","","Information not provided by applicant in mail, Internet, or telephone application",Not applicable,Consumer Financial Protection Bureau,CFPB,Loan purchased by the institution
66.5100021362305,"",7480,46.3600006103516,1656,2369,174,66200,112,Arizona,AZ,"",0000068421,Fannie Mae (FNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Phoenix, Mesa, Scottsdale - AZ",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Maricopa County,No co-applicant,"","","","",No co-applicant,No co-applicant,719.1,2017,"",Female,"","","","",Black or African American,Not Hispanic or Latino,National Credit Union Administration,NCUA,Loan originated
108.540000915527,"",5710,11.1400003433228,1283,1667,105,55200,35,Idaho,ID,"",0000207872,"Life insurance company, credit union, mortgage bank, or finance company",Manufactured housing,Not applicable,Owner-occupied as a principal dwelling,"",FHA-insured,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Madison County,No co-applicant,"","","","",No co-applicant,No co-applicant,9501,2017,"",Female,"","","","",White,Not Hispanic or Latino,Federal Reserve System,FRS,Loan originated
119.360000610352,"",7986,5.38000011444092,2352,2875,136,73600,170,Ohio,OH,"",0002712969,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Cincinnati - OH, KY, IN",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Warren County,Male,"","","","",White,Not Hispanic or Latino,312,2017,"",Female,"","","","",White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,File closed for incompleteness
162.070007324219,"",5524,92.3099975585938,1536,2090,910,64300,72,California,CA,"",0000804963,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Los Angeles, Long Beach, Glendale - CA",Conventional,Home improvement,Secured by a first lien,Not a HOEPA loan,"","","","",Los Angeles County,Male,"","","","",White,"Information not provided by applicant in mail, Internet, or telephone application",7031,2017,"",Female,"","","","",White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
