tract_to_msamd_income,rate_spread,population,minority_population,number_of_owner_occupied_units,number_of_1_to_4_family_units,loan_amount_000s,hud_median_family_income,applicant_income_000s,state_name,state_abbr,sequence_number,respondent_id,purchaser_type_name,property_type_name,preapproval_name,owner_occupancy_name,msamd_name,loan_type_name,loan_purpose_name,lien_status_name,hoepa_status_name,edit_status_name,denial_reason_name_3,denial_reason_name_2,denial_reason_name_1,county_name,co_applicant_sex_name,co_applicant_race_name_5,co_applicant_race_name_4,co_applicant_race_name_3,co_applicant_race_name_2,co_applicant_race_name_1,co_applicant_ethnicity_name,census_tract_number,as_of_year,application_date_indicator,applicant_sex_name,applicant_race_name_5,applicant_race_name_4,applicant_race_name_3,applicant_race_name_2,applicant_race_name_1,applicant_ethnicity_name,agency_name,agency_abbr,action_taken_name
56.9599990844727,"",8964,40.1399993896484,965,2353,220,105000,74,Massachusetts,MA,786558,480228,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Cambridge, Newton, Framingham - MA",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","",Other,Middlesex County,No co-applicant,"","","","",No co-applicant,No co-applicant,3501,2011,0,Male,"","","","","Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",Consumer Financial Protection Bureau,CFPB,Application denied by financial institution
136.550003051758,"",6027,7.67999982833862,1970,2213,25,67800,79,New York,NY,591,546571,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Rochester - NY,Conventional,Home improvement,Secured by a subordinate lien,Not a HOEPA loan,Quality edit failure only,"","","",Monroe County,No co-applicant,"","","","",No co-applicant,No co-applicant,116.01,2011,0,Male,"","","","",White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,File closed for incompleteness
131.190002441406,"",5015,3.41000008583069,1549,1741,200,75700,49,Vermont,VT,2060,19263,Freddie Mac (FHLMC),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Burlington, South Burlington - VT",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Chittenden County,No co-applicant,"","","","",No co-applicant,No co-applicant,28,2011,0,Male,"","","","",White,Not Hispanic or Latino,National Credit Union Administration,NCUA,Loan originated
125.900001525879,"",5816,16.8799991607666,1704,1983,136,66000,105,Texas,TX,5905,2149009991,"Life insurance company, credit union, mortgage bank, or finance company",One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Houston, Sugar Land, Baytown - TX",VA-guaranteed,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","","",Harris County,Female,"","","","",White,Hispanic or Latino,5553,2011,0,Male,"","","","",White,Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
151.490005493164,"",5183,10.75,1317,1746,410,74000,115,Washington,WA,13366,2582023,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Olympia - WA,Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,"","",Credit history,Thurston County,Female,"","","","",White,Not Hispanic or Latino,120,2011,0,Male,"","","","",White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Application denied by financial institution
169.550003051758,"",5690,20.4899997711182,1496,1593,146,64000,111,California,CA,1856,1999,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Los Angeles, Long Beach, Glendale - CA",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Los Angeles County,No co-applicant,"","","","",No co-applicant,No co-applicant,9203.29,2011,0,Female,"","","","",White,Not Hispanic or Latino,National Credit Union Administration,NCUA,Loan originated
54.5900001525879,"",4409,97.0999984741211,887,1499,25,78100,81,Pennsylvania,PA,191,3041974,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Philadelphia - PA,Conventional,Home improvement,Not secured by a lien,Not a HOEPA loan,"","",Debt-to-income ratio,Other,Philadelphia County,No co-applicant,"","","","",No co-applicant,No co-applicant,284,2011,0,Female,"","","","",Black or African American,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Application denied by financial institution
106.680000305176,"",4614,17.0400009155273,1251,1534,380,67400,114,New York,NY,207669,451965,Fannie Mae (FNMA),One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Owner-occupied as a principal dwelling,"New York, White Plains, Wayne - NY, NJ",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","","",Kings County,No co-applicant,"","","","",No co-applicant,No co-applicant,594.02,2011,0,Female,"","","","",White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
118.889999389648,"",4397,14.6899995803833,1284,1365,92,65200,21,Indiana,IN,1720988,451965,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Gary - IN,FHA-insured,Home purchase,Not applicable,Not a HOEPA loan,"","","","",Lake County,No co-applicant,"","","","",No co-applicant,No co-applicant,430.01,2011,2,Female,"","","","",White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan purchased by the institution
,"",,,,,200,,78,"","",1367560,451965,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Preapproval was requested,Owner-occupied as a principal dwelling,"",FHA-insured,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","",Credit history,"","Information not provided by applicant in mail, Internet, or telephone application","","","","","Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",,2011,0,"Information not provided by applicant in mail, Internet, or telephone application","","","","","Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",Consumer Financial Protection Bureau,CFPB,Preapproval request denied by financial institution
