tract_to_msamd_income,rate_spread,population,minority_population,number_of_owner_occupied_units,number_of_1_to_4_family_units,loan_amount_000s,hud_median_family_income,applicant_income_000s,state_name,state_abbr,sequence_number,respondent_id,purchaser_type_name,property_type_name,preapproval_name,owner_occupancy_name,msamd_name,loan_type_name,loan_purpose_name,lien_status_name,hoepa_status_name,edit_status_name,denial_reason_name_3,denial_reason_name_2,denial_reason_name_1,county_name,co_applicant_sex_name,co_applicant_race_name_5,co_applicant_race_name_4,co_applicant_race_name_3,co_applicant_race_name_2,co_applicant_race_name_1,co_applicant_ethnicity_name,census_tract_number,as_of_year,application_date_indicator,applicant_sex_name,applicant_race_name_5,applicant_race_name_4,applicant_race_name_3,applicant_race_name_2,applicant_race_name_1,applicant_ethnicity_name,agency_name,agency_abbr,action_taken_name
63.9700012207031,"",4340,59.0299987792969,815,1618,120,60700,30,California,CA,399940,0000451965,Ginnie Mae (GNMA),Manufactured housing,Not applicable,Owner-occupied as a principal dwelling,"Riverside, San Bernardino, Ontario - CA",VA-guaranteed,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","","",Riverside County,No co-applicant,"","","","",No co-applicant,No co-applicant,438.13,2014,0,Male,"","","","",White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
185.100006103516,"",2869,22.9300003051758,841,1032,626,107100,"",District of Columbia,DC,13983,0000504713,Freddie Mac (FHLMC),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Washington, Arlington, Alexandria - DC, VA, MD, WV",Conventional,Home purchase,Not applicable,Not a HOEPA loan,"","","","",District of Columbia,Not applicable,"","","","",Not applicable,Not applicable,8.02,2014,2,Not applicable,"","","","",Not applicable,Not applicable,Consumer Financial Protection Bureau,CFPB,Loan purchased by the institution
101.540000915527,"",2817,26.2299995422363,765,986,170,81200,101,Wisconsin,WI,54,0000002476,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Madison - WI,Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Dane County,Male,"","","","",White,Not Hispanic or Latino,105.01,2014,0,Female,"","","","",White,Not Hispanic or Latino,Federal Deposit Insurance Corporation,FDIC,Application withdrawn by applicant
115.199996948242,"",4306,7.78000020980835,1302,1777,48,68800,52,Missouri,MO,1037,0000001467,Freddie Mac (FHLMC),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Columbia - MO,Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Boone County,Male,"","","","",White,Not Hispanic or Latino,17.02,2014,0,Female,"","","","",White,Not Hispanic or Latino,Office of the Comptroller of the Currency,OCC,Loan originated
83.6600036621094,51.86,2811,48.310001373291,657,1421,3,57100,43,Mississippi,MS,302,27-4588183,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Owner-occupied as a principal dwelling,"Gulfport, Biloxi, Pascagoula - MS",Conventional,Home purchase,Secured by a subordinate lien,Not a HOEPA loan,Quality edit failure only,"","","",Harrison County,No co-applicant,"","","","",No co-applicant,No co-applicant,19,2014,0,Male,"","","","",White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
94.120002746582,01.63,4453,4.57999992370605,1445,2016,150,49500,65,North Carolina,NC,23449,0001189117,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","","",Wilkes County,Female,"","","","",White,Not Hispanic or Latino,9608.02,2014,0,Male,"","","","",White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
71.120002746582,"",5235,56.3499984741211,835,1424,159,60700,46,California,CA,331868,0000451965,Fannie Mae (FNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Riverside, San Bernardino, Ontario - CA",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","","",San Bernardino County,Female,"","","","",White,Hispanic or Latino,100.19,2014,0,Male,"","","","",White,Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
101.169998168945,"",4151,67.4100036621094,920,1669,58,50000,18,Georgia,GA,344,0000020134,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Not owner-occupied as a principal dwelling,Hinesville - GA,Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Liberty County,Female,"","","","",Asian,Not Hispanic or Latino,102.02,2014,0,Male,"","","",White,Asian,Not Hispanic or Latino,Federal Deposit Insurance Corporation,FDIC,Loan originated
104.849998474121,"",1188,26.1800003051758,274,826,35,57600,65,Colorado,CO,20959,22-3554558,Loan was not originated or was not sold in calendar year covered by register,Manufactured housing,Not applicable,Not owner-occupied as a principal dwelling,"",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Archuleta County,No co-applicant,"","","","",No co-applicant,No co-applicant,9404,2014,0,Male,"","","","",White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Application withdrawn by applicant
139.949996948242,"",3417,41.5900001525879,948,960,228,68900,"",New Jersey,NJ,202291,0000852218,Fannie Mae (FNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"New York, Jersey City, White Plains - NY, NJ",Conventional,Refinancing,Not applicable,Not a HOEPA loan,"","","","",Middlesex County,Not applicable,"","","","",Not applicable,Not applicable,17.02,2014,2,Not applicable,"","","","",Not applicable,Not applicable,Consumer Financial Protection Bureau,CFPB,Loan purchased by the institution
