tract_to_msamd_income,rate_spread,population,minority_population,number_of_owner_occupied_units,number_of_1_to_4_family_units,loan_amount_000s,hud_median_family_income,applicant_income_000s,state_name,state_abbr,sequence_number,respondent_id,purchaser_type_name,property_type_name,preapproval_name,owner_occupancy_name,msamd_name,loan_type_name,loan_purpose_name,lien_status_name,hoepa_status_name,edit_status_name,denial_reason_name_3,denial_reason_name_2,denial_reason_name_1,county_name,co_applicant_sex_name,co_applicant_race_name_5,co_applicant_race_name_4,co_applicant_race_name_3,co_applicant_race_name_2,co_applicant_race_name_1,co_applicant_ethnicity_name,census_tract_number,as_of_year,application_date_indicator,applicant_sex_name,applicant_race_name_5,applicant_race_name_4,applicant_race_name_3,applicant_race_name_2,applicant_race_name_1,applicant_ethnicity_name,agency_name,agency_abbr,action_taken_name
132.369995117188,"",3337,20.5,1052,1143,370,92900,82,California,CA,124304,0000476810,Affiliate institution,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Oakland, Hayward, Berkeley - CA",Conventional,Home improvement,Secured by a first lien,Not a HOEPA loan,"","","","",Alameda County,Female,"","","","",White,Not Hispanic or Latino,4515.05,2015,0,Male,"","","","",White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
126.930000305176,"",13633,12.5500001907349,3107,3549,199,72500,41,Utah,UT,17898,7635500004,Fannie Mae (FNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Salt Lake City - UT,Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","","",Tooele County,Female,"","","","",White,Not Hispanic or Latino,1307.02,2015,0,Male,"","","","",White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
143.199996948242,"",2437,21.3799991607666,821,904,259,77300,82,Michigan,MI,5069,0000058132,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Warren, Troy, Farmington Hills - MI",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","","",Oakland County,Female,"","","","",White,Not Hispanic or Latino,1971,2015,0,Male,"","","","",White,Not Hispanic or Latino,Federal Deposit Insurance Corporation,FDIC,Loan originated
124.230003356934,"",5393,11.3999996185303,1644,2656,259,79900,99,Colorado,CO,6471,0000008663,Freddie Mac (FHLMC),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Denver, Aurora, Lakewood - CO",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,"","","",Denver County,No co-applicant,"","","","",No co-applicant,No co-applicant,30.01,2015,0,Male,"","","","",White,Not Hispanic or Latino,Federal Deposit Insurance Corporation,FDIC,Loan originated
173.020004272461,"",4208,8.10000038146973,1210,1501,1352,66000,178,North Carolina,NC,30716,76-0503625,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Charlotte, Concord, Gastonia - NC, SC",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,Credit application incomplete,Other,Collateral,Iredell County,No co-applicant,"","","","",No co-applicant,No co-applicant,614.01,2015,0,Male,"","","","",White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Application denied by financial institution
117.51000213623,"",4311,17.7199993133545,1212,1604,365,74600,78,Washington,WA,97457,0000617677,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Bremerton, Silverdale - WA",VA-guaranteed,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Kitsap County,Female,"","","","",Asian,Not Hispanic or Latino,928.01,2015,0,Male,"","","","",Asian,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
307.239990234375,"",5842,27.9500007629395,1936,1867,864,71300,350,New York,NY,19520,37-1542226,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"New York, Jersey City, White Plains - NY, NJ",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","Insufficient cash (downpayment, closing costs)",Debt-to-income ratio,Westchester County,No co-applicant,"","","","",No co-applicant,No co-applicant,107.01,2015,0,Male,"","","","",White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Application denied by financial institution
118.069999694824,"",6073,31.4200000762939,1831,2526,80,46400,57,South Carolina,SC,10303,54-1822116,"Commercial bank, savings bank or savings association",One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"",FSA/RHS-guaranteed,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","","",Abbeville County,Male,"","","","",White,Not Hispanic or Latino,9504,2015,0,Female,"","","","",White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
121.169998168945,"",11475,55.2900009155273,2688,3268,245,64700,73,South Carolina,SC,91391,13-3222578,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Not owner-occupied as a principal dwelling,Columbia - SC,VA-guaranteed,Refinancing,Not applicable,Not a HOEPA loan,Quality edit failure only,"","","",Richland County,Not applicable,"","","","",Not applicable,Not applicable,114.16,2015,2,Not applicable,"","","","",Not applicable,Not applicable,Consumer Financial Protection Bureau,CFPB,Loan purchased by the institution
153.889999389648,"",1339,31.5900001525879,240,172,136,76800,189,Texas,TX,248157,0000451965,Fannie Mae (FNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Austin, Round Rock - TX",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Travis County,No co-applicant,"","","","",No co-applicant,No co-applicant,7,2015,0,Female,"","","","",White,Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
100.330001831055,01.51,3567,18.9799995422363,1183,1550,236,64000,124,Arizona,AZ,5373,02-0793125,"Life insurance company, credit union, mortgage bank, or finance company",One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Owner-occupied as a principal dwelling,"Phoenix, Mesa, Scottsdale - AZ",FHA-insured,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","","",Maricopa County,Male,"","","","",White,Not Hispanic or Latino,6144,2015,0,Female,"","","","",White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
108.160003662109,"",6399,19.0699996948242,2408,3232,231,57600,75,Florida,FL,24405,0542409990,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Owner-occupied as a principal dwelling,"Cape Coral, Fort Myers - FL",FHA-insured,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","","",Lee County,Female,"","","","",White,Hispanic or Latino,503.08,2015,0,Male,"","","","",White,Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
405.700012207031,"",4675,20.4300003051758,1558,1659,1500,63000,350,California,CA,17548,0000025080,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Los Angeles, Long Beach, Glendale - CA",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","","",Los Angeles County,No co-applicant,"","","","",No co-applicant,No co-applicant,2622,2015,0,Female,"","","","",White,Not Hispanic or Latino,Office of the Comptroller of the Currency,OCC,Application withdrawn by applicant
152.550003051758,"",8361,24.3799991607666,2271,2499,173,70500,120,Texas,TX,3866,7810600004,Freddie Mac (FHLMC),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Fort Worth, Arlington - TX",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Tarrant County,Female,"","","","",Asian,Not Hispanic or Latino,1139.29,2015,0,Male,"","","","",White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
189.649993896484,"",2535,40.9900016784668,475,635,329,70500,157,Texas,TX,1341,73-1577221,Fannie Mae (FNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Dallas, Plano, Irving - TX",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Collin County,Male,"","","","",White,Not Hispanic or Latino,316.56,2015,0,Female,"","","","",White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
121.150001525879,"",2429,7.57999992370605,716,732,8,72200,60,Utah,UT,2027,87-0567410,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Ogden, Clearfield - UT",Conventional,Home purchase,Secured by a subordinate lien,Not a HOEPA loan,Quality edit failure only,"","","",Box Elder County,No co-applicant,"","","","",No co-applicant,No co-applicant,9606.02,2015,0,Female,"","","","",White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Application withdrawn by applicant
101.220001220703,"",2951,4.03000020980835,963,1337,280,63400,67,Arkansas,AR,264,0002895152,"Commercial bank, savings bank or savings association",One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Little Rock, North Little Rock, Conway - AR",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","","",Saline County,Female,"","","","",White,Not Hispanic or Latino,105.07,2015,0,Male,"","","","",White,Not Hispanic or Latino,Federal Reserve System,FRS,Loan originated
129.160003662109,"",7754,10.0200004577637,2712,2952,221,57300,52,Indiana,IN,419,38-2699549,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Owner-occupied as a principal dwelling,"South Bend, Mishawaka - IN, MI",FHA-insured,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","","",St. Joseph County,No co-applicant,"","","","",No co-applicant,No co-applicant,109,2015,0,Male,"","","","",Black or African American,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
99.620002746582,"",4738,2.72000002861023,1590,1920,96,65400,214,Indiana,IN,5,0000013112,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Not applicable,"Louisville, Jefferson County - KY, IN",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,"","","",Clark County,Female,"","","","",White,Not Hispanic or Latino,510,2015,0,Male,"","","","",White,Not Hispanic or Latino,Federal Deposit Insurance Corporation,FDIC,Loan originated
131.259994506836,"",8986,25.8199996948242,3256,3194,300,77600,217,Virginia,VA,2862,54-1862878,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Richmond - VA,Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","",Other,Henrico County,No co-applicant,"","","","",No co-applicant,No co-applicant,2004.06,2015,0,Male,"","","","",Asian,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Application denied by financial institution
